2024-03-15 07:17:37.703429712+00:00 - END RESTARTING EMULATOR TEST CASE de.test.antennapod.ui.NavigationDrawerTest#testClickNavDrawer MUTANT 27002
2024-03-15 07:21:20.717199544+00:00 - END RUNNING MUTANT 27002
2024-03-15 07:21:20.722522408+00:00 - BEGIN RUNNING MUTANT 28002
2024-03-15 07:27:55.215745196+00:00 - END RUNNING MUTANT 28002
2024-03-15 07:27:55.218574625+00:00 - BEGIN RUNNING MUTANT 29002
2024-03-15 07:34:30.831022445+00:00 - END RUNNING MUTANT 29002
2024-03-15 07:34:30.833649046+00:00 - BEGIN RUNNING MUTANT 30002
2024-03-15 07:41:07.211798818+00:00 - END RUNNING MUTANT 30002
2024-03-15 07:41:07.214632823+00:00 - BEGIN RUNNING MUTANT 31002
2024-03-15 07:47:43.673583508+00:00 - END RUNNING MUTANT 31002
2024-03-15 07:47:43.676894749+00:00 - BEGIN RUNNING MUTANT 32002
2024-03-15 07:54:13.815945718+00:00 - END RUNNING MUTANT 32002
2024-03-15 07:54:13.818729516+00:00 - BEGIN RUNNING MUTANT 33002
2024-03-15 08:00:45.417185163+00:00 - END RUNNING MUTANT 33002
2024-03-15 08:00:45.420142749+00:00 - BEGIN RUNNING MUTANT 34002
2024-03-15 08:07:19.543541170+00:00 - END RUNNING MUTANT 34002
2024-03-15 08:07:19.547131881+00:00 - BEGIN RUNNING MUTANT 35002
2024-03-15 08:13:47.601723802+00:00 - END RUNNING MUTANT 35002
2024-03-15 08:13:47.604198078+00:00 - BEGIN RUNNING MUTANT 36002
2024-03-15 08:20:16.245974793+00:00 - END RUNNING MUTANT 36002
2024-03-15 08:20:16.248451464+00:00 - BEGIN RUNNING MUTANT 37002
2024-03-15 08:26:48.937418690+00:00 - END RUNNING MUTANT 37002
2024-03-15 08:26:48.939996263+00:00 - BEGIN RUNNING MUTANT 38002
2024-03-15 08:33:25.431605014+00:00 - END RUNNING MUTANT 38002
2024-03-15 08:33:25.434012570+00:00 - BEGIN RUNNING MUTANT 39002
2024-03-15 08:40:00.669121522+00:00 - END RUNNING MUTANT 39002
2024-03-15 08:40:00.671828390+00:00 - BEGIN RUNNING MUTANT 40002
2024-03-15 08:46:34.461807889+00:00 - END RUNNING MUTANT 40002
2024-03-15 08:46:34.464949947+00:00 - BEGIN RUNNING MUTANT 41002
2024-03-15 08:53:04.779646472+00:00 - END RUNNING MUTANT 41002
2024-03-15 08:53:04.783045687+00:00 - BEGIN RUNNING MUTANT 42002
2024-03-15 08:59:40.789652817+00:00 - END RUNNING MUTANT 42002
2024-03-15 08:59:40.792532022+00:00 - BEGIN RUNNING MUTANT 43002
2024-03-15 09:06:12.286511231+00:00 - END RUNNING MUTANT 43002
2024-03-15 09:06:12.292310234+00:00 - BEGIN RUNNING MUTANT 44002
2024-03-15 09:12:44.352214399+00:00 - END RUNNING MUTANT 44002
2024-03-15 09:12:44.355182139+00:00 - BEGIN RUNNING MUTANT 45002
2024-03-15 09:19:20.933201862+00:00 - END RUNNING MUTANT 45002
2024-03-15 09:19:20.936431170+00:00 - BEGIN RUNNING MUTANT 46002
2024-03-15 09:25:50.846659344+00:00 - END RUNNING MUTANT 46002
2024-03-15 09:25:50.849648281+00:00 - BEGIN RUNNING MUTANT 47002
2024-03-15 09:32:28.858642848+00:00 - END RUNNING MUTANT 47002
2024-03-15 09:32:28.861436886+00:00 - BEGIN RUNNING MUTANT 48002
2024-03-15 09:39:06.508050346+00:00 - END RUNNING MUTANT 48002
