Id_Index;ExecTime(s);Mutant
239;162;AboutFragment_35_BuggyGUIListenerOperatorMutator
240;153;AboutFragment_36_LengthyGUIListenerOperatorMutator
241;155;AboutFragment_37_BuggyGUIListenerOperatorMutator
242;155;AboutFragment_38_LengthyGUIListenerOperatorMutator
243;153;AboutFragment_39_BuggyGUIListenerOperatorMutator
244;154;AboutFragment_40_LengthyGUIListenerOperatorMutator
245;156;AboutFragment_41_BuggyGUIListenerOperatorMutator
246;154;AboutFragment_42_LengthyGUIListenerOperatorMutator
247;154;AboutFragment_43_BinaryMutator
248;155;NoteListWidgetLight_0_NullIntentOperatorMutator
249;153;NoteListWidgetLight_1_InvalidKeyIntentOperatorMutator
250;152;NoteListWidgetLight_2_RandomActionIntentDefinitionOperatorMutator
251;152;NoteListWidgetLight_3_NullValueIntentPutExtraOperatorMutator
252;154;NoteListWidgetLight_4_IntentPayloadReplacementOperatorMutator
253;156;NoteListWidgetLight_5_RandomActionIntentDefinitionOperatorMutator
254;155;NoteListWidgetLight_6_RandomActionIntentDefinitionOperatorMutator
255;155;NoteListWidgetLight_7_NullIntentOperatorMutator
256;152;NoteListWidgetLight_8_InvalidKeyIntentOperatorMutator
257;154;NoteListWidgetLight_9_RandomActionIntentDefinitionOperatorMutator
258;154;NoteListWidgetLight_10_NullIntentOperatorMutator
259;430;NoteListWidgetLight_11_InvalidKeyIntentOperatorMutator
260;152;NoteListWidgetLight_12_RandomActionIntentDefinitionOperatorMutator
261;152;NoteListWidgetLight_13_NullValueIntentPutExtraOperatorMutator
262;152;NoteListWidgetLight_14_IntentPayloadReplacementOperatorMutator
263;153;NoteListWidgetLight_15_RandomActionIntentDefinitionOperatorMutator
264;154;NoteListWidgetLight_16_RandomActionIntentDefinitionOperatorMutator
265;154;NoteListWidgetLight_17_NullIntentOperatorMutator
266;154;NoteListWidgetLight_18_InvalidKeyIntentOperatorMutator
267;155;NoteListWidgetLight_19_RandomActionIntentDefinitionOperatorMutator
268;152;NoteListWidgetLight_20_NullValueIntentPutExtraOperatorMutator
269;154;NoteListWidgetLight_21_IntentPayloadReplacementOperatorMutator
270;153;NoteListWidgetLight_22_RandomActionIntentDefinitionOperatorMutator
271;153;NoteListWidgetLight_23_NullValueIntentPutExtraOperatorMutator
272;153;NoteListWidgetLight_24_IntentPayloadReplacementOperatorMutator
273;154;NoteListWidgetLight_25_RandomActionIntentDefinitionOperatorMutator
274;152;NoteListWidgetLight_26_NullIntentOperatorMutator
275;154;NoteListWidgetLight_27_InvalidKeyIntentOperatorMutator
276;156;NoteListWidgetLight_28_RandomActionIntentDefinitionOperatorMutator
277;155;NoteListWidgetLight_29_NullIntentOperatorMutator
278;152;NoteListWidgetLight_30_InvalidKeyIntentOperatorMutator
279;156;NoteListWidgetLight_31_RandomActionIntentDefinitionOperatorMutator
280;153;NoteListWidgetLight_32_NullValueIntentPutExtraOperatorMutator
281;152;NoteListWidgetLight_33_IntentPayloadReplacementOperatorMutator
282;154;NoteListWidgetLight_34_RandomActionIntentDefinitionOperatorMutator
283;154;NoteListWidgetLight_35_RandomActionIntentDefinitionOperatorMutator
284;155;NoteListWidgetLight_36_NullIntentOperatorMutator
285;152;NoteListWidgetLight_37_InvalidKeyIntentOperatorMutator
286;154;NoteListWidgetLight_38_RandomActionIntentDefinitionOperatorMutator
287;153;NoteListWidgetLight_39_NullValueIntentPutExtraOperatorMutator
288;155;NoteListWidgetLight_40_IntentPayloadReplacementOperatorMutator
289;155;NoteListWidgetLight_41_RandomActionIntentDefinitionOperatorMutator
290;155;NoteListWidgetLight_42_RandomActionIntentDefinitionOperatorMutator
291;154;NoteListWidgetLight_43_NullIntentOperatorMutator
292;155;NoteListWidgetLight_44_InvalidKeyIntentOperatorMutator
293;152;NoteListWidgetLight_45_RandomActionIntentDefinitionOperatorMutator
294;153;NoteListWidgetLight_46_NullValueIntentPutExtraOperatorMutator
295;155;NoteListWidgetLight_47_IntentPayloadReplacementOperatorMutator
296;153;NoteListWidgetLight_48_RandomActionIntentDefinitionOperatorMutator
297;154;NoteListWidgetLight_49_RandomActionIntentDefinitionOperatorMutator
298;155;PreferencesActivity_0_LengthyGUICreationOperatorMutator
299;155;PreferencesActivity_1_FindViewByIdReturnsNullOperatorMutator
300;155;PreferencesActivity_2_InvalidIDFindViewOperatorMutator
301;155;PreferencesActivity_3_InvalidViewFocusOperatorMutator
302;154;PreferencesActivity_4_ViewComponentNotVisibleOperatorMutator
303;154;PreferencesActivity_5_FindViewByIdReturnsNullOperatorMutator
304;156;PreferencesActivity_6_InvalidIDFindViewOperatorMutator
305;154;PreferencesActivity_7_InvalidViewFocusOperatorMutator
306;151;PreferencesActivity_8_ViewComponentNotVisibleOperatorMutator
307;154;PreferencesActivity_9_FindViewByIdReturnsNullOperatorMutator
308;156;PreferencesActivity_10_InvalidIDFindViewOperatorMutator
309;156;PreferencesActivity_11_InvalidViewFocusOperatorMutator
310;154;PreferencesActivity_12_ViewComponentNotVisibleOperatorMutator
311;154;PreferencesActivity_13_InvalidIDFindViewOperatorMutator
312;202;PreferencesActivity_14_BuggyGUIListenerOperatorMutator
313;151;PreferencesActivity_15_InvalidIDFindViewOperatorMutator
314;153;NoteListWidgetDark_0_NullIntentOperatorMutator
315;152;NoteListWidgetDark_1_InvalidKeyIntentOperatorMutator
316;156;NoteListWidgetDark_2_RandomActionIntentDefinitionOperatorMutator
317;153;NoteListWidgetDark_3_NullValueIntentPutExtraOperatorMutator
318;152;NoteListWidgetDark_4_IntentPayloadReplacementOperatorMutator
319;152;NoteListWidgetDark_5_RandomActionIntentDefinitionOperatorMutator
320;155;NoteListWidgetDark_6_RandomActionIntentDefinitionOperatorMutator
321;154;NoteListWidgetDark_7_NullIntentOperatorMutator
322;152;NoteListWidgetDark_8_InvalidKeyIntentOperatorMutator
323;151;NoteListWidgetDark_9_RandomActionIntentDefinitionOperatorMutator
324;155;NoteListWidgetDark_10_NullIntentOperatorMutator
325;152;NoteListWidgetDark_11_InvalidKeyIntentOperatorMutator
326;152;NoteListWidgetDark_12_RandomActionIntentDefinitionOperatorMutator
327;152;NoteListWidgetDark_13_NullValueIntentPutExtraOperatorMutator
328;154;NoteListWidgetDark_14_IntentPayloadReplacementOperatorMutator
329;153;NoteListWidgetDark_15_RandomActionIntentDefinitionOperatorMutator
330;155;NoteListWidgetDark_16_RandomActionIntentDefinitionOperatorMutator
331;152;NoteListWidgetDark_17_NullIntentOperatorMutator
332;155;NoteListWidgetDark_18_InvalidKeyIntentOperatorMutator
333;152;NoteListWidgetDark_19_RandomActionIntentDefinitionOperatorMutator
334;154;NoteListWidgetDark_20_NullValueIntentPutExtraOperatorMutator
335;150;NoteListWidgetDark_21_IntentPayloadReplacementOperatorMutator
336;155;NoteListWidgetDark_22_RandomActionIntentDefinitionOperatorMutator
337;154;NoteListWidgetDark_23_NullValueIntentPutExtraOperatorMutator
338;154;NoteListWidgetDark_24_IntentPayloadReplacementOperatorMutator
339;155;NoteListWidgetDark_25_RandomActionIntentDefinitionOperatorMutator
340;154;NoteListWidgetDark_26_NullIntentOperatorMutator
341;153;NoteListWidgetDark_27_InvalidKeyIntentOperatorMutator
342;155;NoteListWidgetDark_28_RandomActionIntentDefinitionOperatorMutator
343;153;NoteListWidgetDark_29_NullIntentOperatorMutator
344;154;NoteListWidgetDark_30_InvalidKeyIntentOperatorMutator
345;155;NoteListWidgetDark_31_RandomActionIntentDefinitionOperatorMutator
346;152;NoteListWidgetDark_32_NullValueIntentPutExtraOperatorMutator
347;153;NoteListWidgetDark_33_IntentPayloadReplacementOperatorMutator
348;156;NoteListWidgetDark_34_RandomActionIntentDefinitionOperatorMutator
349;154;NoteListWidgetDark_35_RandomActionIntentDefinitionOperatorMutator
350;151;NoteListWidgetDark_36_NullIntentOperatorMutator
351;152;NoteListWidgetDark_37_InvalidKeyIntentOperatorMutator
352;153;NoteListWidgetDark_38_RandomActionIntentDefinitionOperatorMutator
353;151;NoteListWidgetDark_39_NullValueIntentPutExtraOperatorMutator
354;152;NoteListWidgetDark_40_IntentPayloadReplacementOperatorMutator
355;152;NoteListWidgetDark_41_RandomActionIntentDefinitionOperatorMutator
356;152;NoteListWidgetDark_42_RandomActionIntentDefinitionOperatorMutator
357;152;NoteListWidgetDark_43_NullIntentOperatorMutator
358;152;NoteListWidgetDark_44_InvalidKeyIntentOperatorMutator
359;152;NoteListWidgetDark_45_RandomActionIntentDefinitionOperatorMutator
360;153;NoteListWidgetDark_46_NullValueIntentPutExtraOperatorMutator
361;153;NoteListWidgetDark_47_IntentPayloadReplacementOperatorMutator
362;154;NoteListWidgetDark_48_RandomActionIntentDefinitionOperatorMutator
363;153;NoteListWidgetDark_49_RandomActionIntentDefinitionOperatorMutator
364;155;NoteWidgetDarkConfigureActivity_0_LengthyGUICreationOperatorMutator
365;152;NoteWidgetDarkConfigureActivity_1_RandomActionIntentDefinitionOperatorMutator
366;152;NoteWidgetDarkConfigureActivity_2_InvalidViewFocusOperatorMutator
367;155;NoteWidgetDarkConfigureActivity_3_ViewComponentNotVisibleOperatorMutator
368;153;NoteWidgetDarkConfigureActivity_4_BuggyGUIListenerOperatorMutator
369;153;NoteWidgetDarkConfigureActivity_5_LengthyGUIListenerOperatorMutator
370;151;NoteWidgetDarkConfigureActivity_6_InvalidViewFocusOperatorMutator
371;153;NoteWidgetDarkConfigureActivity_7_ViewComponentNotVisibleOperatorMutator
372;151;NoteWidgetDarkConfigureActivity_8_InvalidViewFocusOperatorMutator
373;155;NoteWidgetDarkConfigureActivity_9_ViewComponentNotVisibleOperatorMutator
374;154;NoteWidgetDarkConfigureActivity_10_BuggyGUIListenerOperatorMutator
375;152;NoteWidgetDarkConfigureActivity_11_LengthyGUIListenerOperatorMutator
376;155;NoteWidgetDarkConfigureActivity_12_InvalidKeyIntentOperatorMutator
377;154;NoteWidgetDarkConfigureActivity_13_RandomActionIntentDefinitionOperatorMutator
378;151;NoteWidgetDarkConfigureActivity_14_RandomActionIntentDefinitionOperatorMutator
379;151;NoteWidgetDarkConfigureActivity_15_NullValueIntentPutExtraOperatorMutator
380;154;NoteWidgetDarkConfigureActivity_16_IntentPayloadReplacementOperatorMutator
381;152;NoteWidgetDarkConfigureActivity_17_RandomActionIntentDefinitionOperatorMutator
382;154;NoteWidgetDarkConfigureActivity_18_RandomActionIntentDefinitionOperatorMutator
383;152;NoteWidgetDarkConfigureActivity_19_BinaryMutator
384;154;NoteWidgetDarkConfigureActivity_20_RandomActionIntentDefinitionOperatorMutator
385;154;NoteWidgetDarkConfigureActivity_21_NullValueIntentPutExtraOperatorMutator
386;152;NoteWidgetDarkConfigureActivity_22_IntentPayloadReplacementOperatorMutator
387;153;NoteWidgetDarkConfigureActivity_23_RandomActionIntentDefinitionOperatorMutator
388;152;DeepLinkActivity_0_LengthyGUICreationOperatorMutator
389;151;DeepLinkActivity_1_NullIntentOperatorMutator
390;157;DeepLinkActivity_2_InvalidKeyIntentOperatorMutator
391;155;DeepLinkActivity_3_RandomActionIntentDefinitionOperatorMutator
392;152;DeepLinkActivity_4_RandomActionIntentDefinitionOperatorMutator
393;152;DeepLinkActivity_5_NullIntentOperatorMutator
394;154;DeepLinkActivity_6_InvalidKeyIntentOperatorMutator
395;154;DeepLinkActivity_7_RandomActionIntentDefinitionOperatorMutator
396;154;DeepLinkActivity_8_NullValueIntentPutExtraOperatorMutator
397;153;DeepLinkActivity_9_IntentPayloadReplacementOperatorMutator
398;154;DeepLinkActivity_10_RandomActionIntentDefinitionOperatorMutator
