"MUT";"SRUN";"SCT";"SAVGTCT";"SCTCT";"TRUN";"TCT";"TAVGTCT";"TCTCT"
935;394;370062;4,10;3854,81;421;395439;4,39;4119,16
936;390;370452;4,06;3858,88;424;395863;4,42;4123,57
937;390;370842;4,06;3862,94;421;396284;4,39;4127,96
938;392;371234;4,08;3867,02;422;396706;4,40;4132,35
939;392;371626;4,08;3871,10;422;397128;4,40;4136,75
940;393;372019;4,09;3875,20;423;397551;4,41;4141,16
941;565;372584;5,89;3881,08;597;398148;6,22;4147,38
942;393;372977;4,09;3885,18;420;398568;4,38;4151,75
943;394;373371;4,10;3889,28;422;398990;4,40;4156,15
944;395;373766;4,11;3893,40;422;399412;4,40;4160,54
945;390;374156;4,06;3897,46;421;399833;4,39;4164,93
946;394;374550;4,10;3901,56;425;400258;4,43;4169,35
947;393;374943;4,09;3905,66;424;400682;4,42;4173,77
948;389;375332;4,05;3909,71;423;401105;4,41;4178,18
949;392;375724;4,08;3913,79;427;401532;4,45;4182,63
950;392;376116;4,08;3917,88;421;401953;4,39;4187,01
951;391;376507;4,07;3921,95;424;402377;4,42;4191,43
952;393;376900;4,09;3926,04;426;402803;4,44;4195,86
953;392;377292;4,08;3930,13;425;403228;4,43;4200,29
954;393;377685;4,09;3934,22;423;403651;4,41;4204,70
955;393;378078;4,09;3938,31;424;404075;4,42;4209,11
956;394;378472;4,10;3942,42;425;404500;4,43;4213,54
957;394;378866;4,10;3946,52;425;404925;4,43;4217,97
958;394;379260;4,10;3950,63;1145;406070;11,93;4229,90
959;394;379654;4,10;3954,73;425;406495;4,43;4234,32
960;393;380047;4,09;3958,82;425;406920;4,43;4238,75
961;394;380441;4,10;3962,93;423;407343;4,41;4243,16
962;390;380831;4,06;3966,99;424;407767;4,42;4247,57
963;336;381167;3,50;3970,49;368;408135;3,83;4251,41
964;394;381561;4,10;3974,59;421;408556;4,39;4255,79
965;373;381934;3,89;3978,48;402;408958;4,19;4259,98
966;388;382322;4,04;3982,52;416;409374;4,33;4264,31
967;396;382718;4,13;3986,65;425;409799;4,43;4268,74
968;393;383111;4,09;3990,74;424;410223;4,42;4273,16
969;394;383505;4,10;3994,84;421;410644;4,39;4277,54
970;388;383893;4,04;3998,89;424;411068;4,42;4281,96
971;392;384285;4,08;4002,97;423;411491;4,41;4286,36
972;389;384674;4,05;4007,02;422;411913;4,40;4290,76
973;392;385066;4,08;4011,10;422;412335;4,40;4295,16
974;393;385459;4,09;4015,20;427;412762;4,45;4299,60
975;393;385852;4,09;4019,29;425;413187;4,43;4304,03
976;392;386244;4,08;4023,38;425;413612;4,43;4308,46
977;391;386635;4,07;4027,45;426;414038;4,44;4312,90
978;390;387025;4,06;4031,51;425;414463;4,43;4317,32
979;390;387415;4,06;4035,57;425;414888;4,43;4321,75
980;392;387807;4,08;4039,66;427;415315;4,45;4326,20
981;393;388200;4,09;4043,75;424;415739;4,42;4330,61
982;394;388594;4,10;4047,85;424;416163;4,42;4335,03
983;392;388986;4,08;4051,94;423;416586;4,41;4339,44
984;392;389378;4,08;4056,02;427;417013;4,45;4343,89
985;395;389773;4,11458333333333;4060,13541666667;425;417438;4,42708333333333;4348,3125
986;396;390169;4,125;4064,26041666667;426;417864;4,4375;4352,75
987;394;390563;4,10416666666667;4068,36458333334;423;418287;4,40625;4357,15625
988;394;390957;4,10416666666667;4072,46875000001;421;418708;4,38541666666667;4361,54166666667
989;394;391351;4,10416666666667;4076,57291666667;447;419155;4,65625;4366,19791666667
990;393;391744;4,09375;4080,66666666667;431;419586;4,48958333333333;4370,6875
991;396;392140;4,125;4084,79166666667;426;420012;4,4375;4375,125
992;392;392532;4,08333333333333;4088,87500000001;426;420438;4,4375;4379,5625
993;439;392971;4,57291666666667;4093,44791666667;431;420869;4,48958333333333;4384,05208333333
994;392;393363;4,08333333333333;4097,53125000001;423;421292;4,40625;4388,45833333333
995;397;393760;4,13541666666667;4101,66666666667;425;421717;4,42708333333333;4392,88541666667
996;391;394151;4,07291666666667;4105,73958333334;427;422144;4,44791666666667;4397,33333333333
997;397;394548;4,13541666666667;4109,87500000001;425;422569;4,42708333333333;4401,76041666667
998;396;394944;4,125;4114,00000000001;1024;423593;10,6666666666667;4412,42708333333
999;392;395336;4,08333333333333;4118,08333333334;423;424016;4,40625;4416,83333333333
1000;393;395729;4,09375;4122,17708333334;423;424439;4,40625;4421,23958333333
1001;397;396126;4,13541666666667;4126,31250000001;421;424860;4,38541666666667;4425,625
1002;394;396520;4,10416666666667;4130,41666666667;422;425282;4,39583333333333;4430,02083333333
1003;397;396917;4,13541666666667;4134,55208333334;423;425705;4,40625;4434,42708333333
1004;391;397308;4,07291666666667;4138,62500000001;420;426125;4,375;4438,80208333333
1005;396;397704;4,125;4142,75000000001;423;426548;4,40625;4443,20833333333
1006;403;398107;4,19791666666667;4146,94791666667;437;426985;4,55208333333333;4447,76041666667
1007;404;398511;4,20833333333333;4151,15625000001;437;427422;4,55208333333333;4452,3125
1008;413;398924;4,30208333333333;4155,45833333334;435;427857;4,53125;4456,84375
1009;415;399339;4,32291666666667;4159,78125000001;440;428297;4,58333333333333;4461,42708333333
1010;408;399747;4,25;4164,03125000001;440;428737;4,58333333333333;4466,01041666667
1011;410;400157;4,27083333333333;4168,30208333334;436;429173;4,54166666666667;4470,55208333333
1012;392;400549;4,08333333333333;4172,38541666667;420;429593;4,375;4474,92708333333
1013;560;401109;5,83333333333333;4178,21875000001;590;430183;6,14583333333333;4481,07291666667
1014;379;401488;3,94791666666667;4182,16666666667;410;430593;4,27083333333333;4485,34375
1015;378;401866;3,9375;4186,10416666667;414;431007;4,3125;4489,65625
1016;396;402262;4,125;4190,22916666667;420;431427;4,375;4494,03125
1017;636;402898;6,625;4196,85416666667;665;432092;6,92708333333333;4500,95833333333
1018;267;403165;2,78125;4199,63541666667;297;432389;3,09375;4504,05208333333
1019;265;403430;2,76041666666667;4202,39583333334;294;432683;3,0625;4507,11458333333
1020;395;403825;4,11458333333333;4206,51041666667;423;433106;4,40625;4511,52083333333
1021;395;404220;4,11458333333333;4210,62500000001;424;433530;4,41666666666667;4515,9375
1022;265;404485;2,76041666666667;4213,38541666667;297;433827;3,09375;4519,03125
1023;264;404749;2,75;4216,13541666667;294;434121;3,0625;4522,09375
1024;266;405015;2,77083333333333;4218,90625000001;297;434418;3,09375;4525,1875
1025;394;405409;4,10416666666667;4223,01041666667;422;434840;4,39583333333333;4529,58333333333
1026;394;405803;4,10416666666667;4227,11458333334;424;435264;4,41666666666667;4534
1027;396;406199;4,125;4231,23958333334;420;435684;4,375;4538,375
1028;394;406593;4,10416666666667;4235,34375000001;428;436112;4,45833333333333;4542,83333333333
1029;274;406867;2,85416666666667;4238,19791666667;301;436413;3,13541666666667;4545,96875
1030;395;407262;4,11458333333333;4242,31250000001;426;436839;4,4375;4550,40625
1031;273;407535;2,84375;4245,15625000001;304;437143;3,16666666666667;4553,57291666667
1032;273;407808;2,84375;4248,00000000001;307;437450;3,19791666666667;4556,77083333333
1033;396;408204;4,125;4252,12500000001;421;437871;4,38541666666667;4561,15625
1034;347;408551;3,61458333333333;4255,73958333334;377;438248;3,92708333333333;4565,08333333333
1035;394;408945;4,10416666666667;4259,84375000001;423;438671;4,40625;4569,48958333333
1036;276;409221;2,875;4262,71875000001;305;438976;3,17708333333333;4572,66666666667
1037;272;409493;2,83333333333333;4265,55208333334;305;439281;3,17708333333333;4575,84375
1038;392;409885;4,08333333333333;4269,63541666667;428;439709;4,45833333333333;4580,30208333333
1039;396;410281;4,125;4273,76041666667;428;440137;4,45833333333333;4584,76041666667
1040;274;410555;2,85416666666667;4276,61458333334;302;440439;3,14583333333333;4587,90625
1041;392;410947;4,08333333333333;4280,69791666667;427;440866;4,44791666666667;4592,35416666667
1042;397;411344;4,13541666666667;4284,83333333334;423;441289;4,40625;4596,76041666667
1043;397;411741;4,13541666666667;4288,96875000001;424;441713;4,41666666666667;4601,17708333333
1044;399;412140;4,15625;4293,12500000001;679;442392;7,07291666666667;4608,25
1045;396;412536;4,125;4297,25000000001;2196;444588;22,875;4631,125
1046;399;412935;4,15625;4301,40625000001;429;445017;4,46875;4635,59375
1047;395;413330;4,11458333333333;4305,52083333334;427;445444;4,44791666666667;4640,04166666667
1048;395;413725;4,11458333333333;4309,63541666667;428;445872;4,45833333333333;4644,5
1049;627;414352;6,53125;4316,16666666667;656;446528;6,83333333333333;4651,33333333333
1050;398;414750;4,14583333333333;4320,31250000001;422;446950;4,39583333333333;4655,72916666667
1051;399;415149;4,15625;4324,46875000001;423;447373;4,40625;4660,13541666667
1052;397;415546;4,13541666666667;4328,60416666667;423;447796;4,40625;4664,54166666667
1053;398;415944;4,14583333333333;4332,75000000001;435;448231;4,53125;4669,07291666667
1054;404;416348;4,20833333333333;4336,95833333334;423;448654;4,40625;4673,47916666667
1055;394;416742;4,10416666666667;4341,06250000001;425;449079;4,42708333333333;4677,90625
1056;395;417137;4,11458333333333;4345,17708333334;425;449504;4,42708333333333;4682,33333333333
1057;400;417537;4,16666666666667;4349,34375000001;424;449928;4,41666666666667;4686,75
1058;395;417932;4,11458333333333;4353,45833333334;427;450355;4,44791666666667;4691,19791666667
1059;394;418326;4,10416666666667;4357,56250000001;427;450782;4,44791666666667;4695,64583333333
1060;394;418720;4,10416666666667;4361,66666666667;431;451213;4,48958333333333;4700,13541666667
1061;396;419116;4,125;4365,79166666667;421;451634;4,38541666666667;4704,52083333333
1062;395;419511;4,11458333333333;4369,90625000001;428;452062;4,45833333333333;4708,97916666667
1063;394;419905;4,10416666666667;4374,01041666667;425;452487;4,42708333333333;4713,40625
1064;398;420303;4,14583333333333;4378,15625000001;422;452909;4,39583333333333;4717,80208333333
1065;403;420706;4,19791666666667;4382,35416666667;423;453332;4,40625;4722,20833333333
1066;399;421105;4,15625;4386,51041666667;425;453757;4,42708333333333;4726,63541666666
1067;445;421550;4,63541666666667;4391,14583333334;420;454177;4,375;4731,01041666666
1068;396;421946;4,125;4395,27083333334;425;454602;4,42708333333333;4735,4375
1069;394;422340;4,10416666666667;4399,37500000001;422;455024;4,39583333333333;4739,83333333333
1070;393;422733;4,09375;4403,46875000001;427;455451;4,44791666666667;4744,28125
1071;397;423130;4,13541666666667;4407,60416666667;422;455873;4,39583333333333;4748,67708333333
1072;394;423524;4,10416666666667;4411,70833333334;421;456294;4,38541666666667;4753,0625
1073;394;423918;4,10416666666667;4415,81250000001;426;456720;4,4375;4757,5
1074;393;424311;4,09375;4419,90625000001;419;457139;4,36458333333333;4761,86458333333
1075;392;424703;4,08333333333333;4423,98958333334;425;457564;4,42708333333333;4766,29166666666
1076;397;425100;4,13541666666667;4428,12500000001;422;457986;4,39583333333333;4770,6875
1077;396;425496;4,125;4432,25000000001;427;458413;4,44791666666667;4775,13541666666
1078;398;425894;4,14583333333333;4436,39583333334;428;458841;4,45833333333333;4779,59375
1079;394;426288;4,10416666666667;4440,50000000001;426;459267;4,4375;4784,03125
1080;398;426686;4,14583333333333;4444,64583333334;430;459697;4,47916666666667;4788,51041666666
1081;403;427089;4,19791666666667;4448,84375000001;421;460118;4,38541666666667;4792,89583333333
1082;397;427486;4,13541666666667;4452,97916666667;425;460543;4,42708333333333;4797,32291666666
1083;394;427880;4,10416666666667;4457,08333333334;425;460968;4,42708333333333;4801,75
1084;395;428275;4,11458333333333;4461,19791666667;426;461394;4,4375;4806,1875
1085;395;428670;4,11458333333333;4465,31250000001;1059;462453;11,03125;4817,21875
1086;395;429065;4,11458333333333;4469,42708333334;431;462884;4,48958333333333;4821,70833333333
1087;394;429459;4,10416666666667;4473,53125000001;425;463309;4,42708333333333;4826,13541666666
1088;395;429854;4,11458333333333;4477,64583333334;425;463734;4,42708333333333;4830,5625
1089;397;430251;4,13541666666667;4481,78125000001;423;464157;4,40625;4834,96875
1090;394;430645;4,10416666666667;4485,88541666667;426;464583;4,4375;4839,40625
1091;394;431039;4,10416666666667;4489,98958333334;423;465006;4,40625;4843,8125
1092;394;431433;4,10416666666667;4494,09375000001;424;465430;4,41666666666667;4848,22916666666
1093;393;431826;4,09375;4498,18750000001;425;465855;4,42708333333333;4852,65625
1094;395;432221;4,11458333333333;4502,30208333334;425;466280;4,42708333333333;4857,08333333333
1095;394;432615;4,10416666666667;4506,40625000001;425;466705;4,42708333333333;4861,51041666666
1096;394;433009;4,10416666666667;4510,51041666668;422;467127;4,39583333333333;4865,90625
1097;393;433402;4,09375;4514,60416666668;423;467550;4,40625;4870,31249999999
1098;392;433794;4,08333333333333;4518,68750000001;426;467976;4,4375;4874,74999999999
1099;394;434188;4,10416666666667;4522,79166666668;430;468406;4,47916666666667;4879,22916666666
1100;397;434585;4,13541666666667;4526,92708333334;425;468831;4,42708333333333;4883,65624999999
1101;394;434979;4,10416666666667;4531,03125000001;424;469255;4,41666666666667;4888,07291666666
1102;395;435374;4,11458333333333;4535,14583333334;436;469691;4,54166666666667;4892,61458333333
1103;393;435767;4,09375;4539,23958333334;425;470116;4,42708333333333;4897,04166666666
1104;395;436162;4,11458333333333;4543,35416666668;426;470542;4,4375;4901,47916666666
1105;396;436558;4,125;4547,47916666668;423;470965;4,40625;4905,88541666666
1106;393;436951;4,09375;4551,57291666668;424;471389;4,41666666666667;4910,30208333333
1107;393;437344;4,09375;4555,66666666668;424;471813;4,41666666666667;4914,71875
1108;393;437737;4,09375;4559,76041666668;426;472239;4,4375;4919,15625
1109;390;438127;4,0625;4563,82291666668;423;472662;4,40625;4923,5625
1110;395;438522;4,11458333333333;4567,93750000001;424;473086;4,41666666666667;4927,97916666666
1111;398;438920;4,14583333333333;4572,08333333334;423;473509;4,40625;4932,38541666666
1112;391;439311;4,07291666666667;4576,15625000001;424;473933;4,41666666666667;4936,80208333333
1113;395;439706;4,11458333333333;4580,27083333334;426;474359;4,4375;4941,23958333333
1114;392;440098;4,08333333333333;4584,35416666667;427;474786;4,44791666666667;4945,6875
1115;392;440490;4,08333333333333;4588,43750000001;423;475209;4,40625;4950,09375
1116;398;440888;4,14583333333333;4592,58333333334;423;475632;4,40625;4954,5
1117;401;441289;4,17708333333333;4596,76041666667;439;476071;4,57291666666667;4959,07291666666
1118;396;441685;4,125;4600,88541666667;427;476498;4,44791666666667;4963,52083333333
1119;395;442080;4,11458333333333;4605,00000000001;428;476926;4,45833333333333;4967,97916666666
1120;398;442478;4,14583333333333;4609,14583333334;426;477352;4,4375;4972,41666666666
1121;395;442873;4,11458333333333;4613,26041666667;426;477778;4,4375;4976,85416666666
1122;396;443269;4,125;4617,38541666667;425;478203;4,42708333333333;4981,28125
1123;397;443666;4,13541666666667;4621,52083333334;425;478628;4,42708333333333;4985,70833333333
1124;391;444057;4,07291666666667;4625,59375000001;1136;479764;11,8333333333333;4997,54166666666
1125;398;444455;4,14583333333333;4629,73958333334;428;480192;4,45833333333333;5002
1126;395;444850;4,11458333333333;4633,85416666667;431;480623;4,48958333333333;5006,48958333333
1127;393;445243;4,09375;4637,94791666667;430;481053;4,47916666666667;5010,96875
1128;394;445637;4,10416666666667;4642,05208333334;425;481478;4,42708333333333;5015,39583333333
1129;395;446032;4,11458333333333;4646,16666666667;426;481904;4,4375;5019,83333333333
1130;408;446440;4,25;4650,41666666667;440;482344;4,58333333333333;5024,41666666666
1131;393;446833;4,09375;4654,51041666667;423;482767;4,40625;5028,82291666666
1132;393;447226;4,09375;4658,60416666667;425;483192;4,42708333333333;5033,24999999999
1133;437;447663;4,55208333333333;4663,15625000001;440;483632;4,58333333333333;5037,83333333333
1134;392;448055;4,08333333333333;4667,23958333334;426;484058;4,4375;5042,27083333333
1135;392;448447;4,08333333333333;4671,32291666667;425;484483;4,42708333333333;5046,69791666666
1136;394;448841;4,10416666666667;4675,42708333334;423;484906;4,40625;5051,10416666666
1137;398;449239;4,14583333333333;4679,57291666667;425;485331;4,42708333333333;5055,53124999999
1138;392;449631;4,08333333333333;4683,65625000001;425;485756;4,42708333333333;5059,95833333333
1139;400;450031;4,16666666666667;4687,82291666667;426;486182;4,4375;5064,39583333333
1140;391;450422;4,07291666666667;4691,89583333334;425;486607;4,42708333333333;5068,82291666666
1141;395;450817;4,11458333333333;4696,01041666667;425;487032;4,42708333333333;5073,24999999999
1142;397;451214;4,13541666666667;4700,14583333334;423;487455;4,40625;5077,65624999999
1143;397;451611;4,13541666666667;4704,28125000001;423;487878;4,40625;5082,06249999999
1144;389;452000;4,05208333333333;4708,33333333334;421;488299;4,38541666666667;5086,44791666666
1145;396;452396;4,125;4712,45833333334;423;488722;4,40625;5090,85416666666
1146;398;452794;4,14583333333333;4716,60416666667;422;489144;4,39583333333333;5095,24999999999
1147;396;453190;4,125;4720,72916666667;418;489562;4,35416666666667;5099,60416666666
1148;394;453584;4,10416666666667;4724,83333333334;426;489988;4,4375;5104,04166666666
1149;393;453977;4,09375;4728,92708333334;426;490414;4,4375;5108,47916666666
1150;389;454366;4,05208333333333;4732,97916666667;423;490837;4,40625;5112,88541666666
1151;396;454762;4,125;4737,10416666667;425;491262;4,42708333333333;5117,31249999999
1152;396;455158;4,125;4741,22916666667;425;491687;4,42708333333333;5121,73958333333
1153;391;455549;4,07291666666667;4745,30208333334;423;492110;4,40625;5126,14583333333
1154;394;455943;4,10416666666667;4749,40625000001;429;492539;4,46875;5130,61458333333
1155;394;456337;4,10416666666667;4753,51041666667;427;492966;4,44791666666667;5135,06249999999
1156;397;456734;4,13541666666667;4757,64583333334;423;493389;4,40625;5139,46874999999
1157;395;457129;4,11458333333333;4761,76041666667;449;493838;4,67708333333333;5144,14583333333
1158;393;457522;4,09375;4765,85416666667;426;494264;4,4375;5148,58333333333
1159;395;457917;4,11458333333333;4769,96875000001;426;494690;4,4375;5153,02083333333
1160;397;458314;4,13541666666667;4774,10416666667;430;495120;4,47916666666667;5157,49999999999
1161;391;458705;4,07291666666667;4778,17708333334;425;495545;4,42708333333333;5161,92708333333
1162;396;459101;4,125;4782,30208333334;423;495968;4,40625;5166,33333333333
1163;396;459497;4,125;4786,42708333334;426;496394;4,4375;5170,77083333333
1164;398;459895;4,14583333333333;4790,57291666667;425;496819;4,42708333333333;5175,19791666666
1165;394;460289;4,10416666666667;4794,67708333334;427;497246;4,44791666666667;5179,64583333333
1166;397;460686;4,13541666666667;4798,81250000001;423;497669;4,40625;5184,05208333333
1167;395;461081;4,11458333333333;4802,92708333334;428;498097;4,45833333333333;5188,51041666666
1168;397;461478;4,13541666666667;4807,06250000001;423;498520;4,40625;5192,91666666666
1169;394;461872;4,10416666666667;4811,16666666667;422;498942;4,39583333333333;5197,31249999999
1170;396;462268;4,125;4815,29166666667;423;499365;4,40625;5201,71874999999
1171;395;462663;4,11458333333333;4819,40625000001;426;499791;4,4375;5206,15624999999
1172;394;463057;4,10416666666667;4823,51041666667;426;500217;4,4375;5210,59374999999
1173;397;463454;4,13541666666667;4827,64583333334;428;500645;4,45833333333333;5215,05208333333
1174;394;463848;4,10416666666667;4831,75000000001;426;501071;4,4375;5219,48958333333
1175;393;464241;4,09375;4835,84375000001;423;501494;4,40625;5223,89583333333
1176;396;464637;4,125;4839,96875000001;423;501917;4,40625;5228,30208333332
1177;393;465030;4,09375;4844,06250000001;424;502341;4,41666666666667;5232,71874999999
1178;408;465438;4,25;4848,31250000001;424;502765;4,41666666666667;5237,13541666666
1179;402;465840;4,1875;4852,50000000001;420;503185;4,375;5241,51041666666
1180;395;466235;4,11458333333333;4856,61458333334;428;503613;4,45833333333333;5245,96874999999
1181;395;466630;4,11458333333333;4860,72916666667;427;504040;4,44791666666667;5250,41666666666
1182;398;467028;4,14583333333333;4864,87500000001;426;504466;4,4375;5254,85416666666
1183;396;467424;4,125;4869,00000000001;426;504892;4,4375;5259,29166666666
1184;395;467819;4,11458333333333;4873,11458333334;426;505318;4,4375;5263,72916666666
1185;396;468215;4,125;4877,23958333334;423;505741;4,40625;5268,13541666666
1186;393;468608;4,09375;4881,33333333334;420;506161;4,375;5272,51041666666
1187;394;469002;4,10416666666667;4885,43750000001;429;506590;4,46875;5276,97916666666
1188;394;469396;4,10416666666667;4889,54166666667;427;507017;4,44791666666667;5281,42708333333
1189;396;469792;4,125;4893,66666666667;427;507444;4,44791666666667;5285,87499999999
1190;394;470186;4,10416666666667;4897,77083333334;429;507873;4,46875;5290,34374999999
1191;393;470579;4,09375;4901,86458333334;429;508302;4,46875;5294,81249999999
1192;395;470974;4,11458333333333;4905,97916666667;425;508727;4,42708333333333;5299,23958333333
1193;396;471370;4,125;4910,10416666667;426;509153;4,4375;5303,67708333333
1194;395;471765;4,11458333333333;4914,21875000001;423;509576;4,40625;5308,08333333333
1195;396;472161;4,125;4918,34375000001;426;510002;4,4375;5312,52083333333
1196;398;472559;4,14583333333333;4922,48958333334;435;510437;4,53125;5317,05208333333
1197;393;472952;4,09375;4926,58333333334;1301;511738;13,5520833333333;5330,60416666666
1198;397;473349;4,13541666666667;4930,71875000001;424;512162;4,41666666666667;5335,02083333333
1199;435;473784;4,53125;4935,25000000001;423;512585;4,40625;5339,42708333333
1200;393;474177;4,09375;4939,34375000001;425;513010;4,42708333333333;5343,85416666666
1201;391;474568;4,07291666666667;4943,41666666667;423;513433;4,40625;5348,26041666666
1202;396;474964;4,125;4947,54166666667;425;513858;4,42708333333333;5352,68749999999
1203;394;475358;4,10416666666667;4951,64583333334;423;514281;4,40625;5357,09374999999
1204;393;475751;4,09375;4955,73958333334;425;514706;4,42708333333333;5361,52083333332
1205;397;476148;4,13541666666667;4959,87500000001;426;515132;4,4375;5365,95833333332
1206;389;476537;4,05208333333333;4963,92708333334;421;515553;4,38541666666667;5370,34374999999
1207;387;476924;4,03125;4967,95833333334;428;515981;4,45833333333333;5374,80208333333
1208;395;477319;4,11458333333333;4972,07291666667;424;516405;4,41666666666667;5379,21874999999
1209;396;477715;4,125;4976,19791666667;428;516833;4,45833333333333;5383,67708333333
1210;395;478110;4,11458333333333;4980,31250000001;423;517256;4,40625;5388,08333333332
1211;391;478501;4,07291666666667;4984,38541666667;427;517683;4,44791666666667;5392,53124999999
1212;391;478892;4,07291666666667;4988,45833333334;432;518115;4,5;5397,03124999999
1213;1352;480244;14,0833333333333;5002,54166666667;1400;519515;14,5833333333333;5411,61458333333
1214;391;480635;4,07291666666667;5006,61458333334;423;519938;4,40625;5416,02083333332
1215;390;481025;4,0625;5010,67708333334;421;520359;4,38541666666667;5420,40624999999
1216;394;481419;4,10416666666667;5014,78125000001;422;520781;4,39583333333333;5424,80208333333
1217;393;481812;4,09375;5018,87500000001;422;521203;4,39583333333333;5429,19791666666
