Id_Index;ExecTime(s);Mutant
162;252;WidgetProvider_18_NullValueIntentPutExtraOperatorMutator
163;261;WidgetProvider_19_IntentPayloadReplacementOperatorMutator
164;254;WidgetProvider_20_RandomActionIntentDefinitionOperatorMutator
165;251;RecurrenceHelper_0_BinaryMutator
166;247;RecurrenceHelper_1_BinaryMutator
167;251;DateHelper_0_BinaryMutator
168;258;DateHelper_1_BinaryMutator
169;249;DateHelper_2_BinaryMutator
170;247;DefaultWordCounter_0_BinaryMutator
171;250;BackupHelper_0_NullIntentOperatorMutator
172;252;BackupHelper_1_InvalidKeyIntentOperatorMutator
173;248;BackupHelper_2_RandomActionIntentDefinitionOperatorMutator
174;248;BackupHelper_3_RandomActionIntentDefinitionOperatorMutator
175;250;BackupHelper_4_NullValueIntentPutExtraOperatorMutator
176;248;BackupHelper_5_IntentPayloadReplacementOperatorMutator
177;248;BackupHelper_6_RandomActionIntentDefinitionOperatorMutator
178;251;BackupHelper_7_BinaryMutator
179;248;NotesHelper_0_BinaryMutator
180;246;AppVersionHelper_0_BinaryMutator
181;251;IntentHelper_0_NullIntentOperatorMutator
182;251;IntentHelper_1_InvalidKeyIntentOperatorMutator
183;258;IntentHelper_2_RandomActionIntentDefinitionOperatorMutator
184;250;IntentHelper_3_RandomActionIntentDefinitionOperatorMutator
185;245;IntentHelper_4_RandomActionIntentDefinitionOperatorMutator
186;252;IntentHelper_5_RandomActionIntentDefinitionOperatorMutator
187;252;PermissionsHelper_0_BuggyGUIListenerOperatorMutator
188;253;ONDashClockExtension_0_NullIntentOperatorMutator
189;254;ONDashClockExtension_1_InvalidKeyIntentOperatorMutator
190;252;ONDashClockExtension_2_RandomActionIntentDefinitionOperatorMutator
191;255;ONDashClockExtension_3_RandomActionIntentDefinitionOperatorMutator
192;252;ONDashClockExtension_4_BinaryMutator
193;254;ONDashClockExtension_5_BinaryMutator
194;252;ONDashClockExtension_6_BinaryMutator
195;253;ONDashClockExtension_7_BinaryMutator
196;254;StatsActivity_0_LengthyGUICreationOperatorMutator
197;255;ShortcutActivity_0_LengthyGUICreationOperatorMutator
198;256;ShortcutActivity_1_NullIntentOperatorMutator
199;258;ShortcutActivity_2_InvalidKeyIntentOperatorMutator
200;298;ShortcutActivity_3_RandomActionIntentDefinitionOperatorMutator
201;259;ShortcutActivity_4_RandomActionIntentDefinitionOperatorMutator
202;254;ShortcutActivity_5_NullIntentOperatorMutator
203;254;ShortcutActivity_6_RandomActionIntentDefinitionOperatorMutator
204;253;ShortcutActivity_7_NullValueIntentPutExtraOperatorMutator
205;254;ShortcutActivity_8_IntentPayloadReplacementOperatorMutator
206;252;ShortcutActivity_9_RandomActionIntentDefinitionOperatorMutator
207;248;ShortcutActivity_10_NullValueIntentPutExtraOperatorMutator
208;254;ShortcutActivity_11_IntentPayloadReplacementOperatorMutator
209;253;ShortcutActivity_12_RandomActionIntentDefinitionOperatorMutator
210;249;ShortcutActivity_13_NullValueIntentPutExtraOperatorMutator
211;250;ShortcutActivity_14_IntentPayloadReplacementOperatorMutator
212;248;ShortcutActivity_15_RandomActionIntentDefinitionOperatorMutator
213;251;SnoozeActivity_0_LengthyGUICreationOperatorMutator
214;249;SnoozeActivity_1_BinaryMutator
215;255;SnoozeActivity_2_BinaryMutator
216;252;SnoozeActivity_3_BinaryMutator
217;254;SnoozeActivity_4_NullIntentOperatorMutator
218;253;SnoozeActivity_5_InvalidKeyIntentOperatorMutator
219;250;SnoozeActivity_6_RandomActionIntentDefinitionOperatorMutator
220;250;SnoozeActivity_7_NullValueIntentPutExtraOperatorMutator
221;251;SnoozeActivity_8_IntentPayloadReplacementOperatorMutator
222;253;SnoozeActivity_9_RandomActionIntentDefinitionOperatorMutator
223;251;SnoozeActivity_10_RandomActionIntentDefinitionOperatorMutator
224;480;MainActivity_0_LengthyGUICreationOperatorMutator
225;254;MainActivity_1_RandomActionIntentDefinitionOperatorMutator
226;257;MainActivity_2_RandomActionIntentDefinitionOperatorMutator
227;255;MainActivity_3_NullIntentOperatorMutator
228;258;MainActivity_4_RandomActionIntentDefinitionOperatorMutator
229;258;MainActivity_5_RandomActionIntentDefinitionOperatorMutator
230;256;MainActivity_6_RandomActionIntentDefinitionOperatorMutator
231;260;MainActivity_7_RandomActionIntentDefinitionOperatorMutator
232;256;MainActivity_8_RandomActionIntentDefinitionOperatorMutator
233;255;MainActivity_9_NullValueIntentPutExtraOperatorMutator
234;261;MainActivity_10_IntentPayloadReplacementOperatorMutator
235;261;MainActivity_11_RandomActionIntentDefinitionOperatorMutator
236;258;MainActivity_12_RandomActionIntentDefinitionOperatorMutator
237;260;MainActivity_13_RandomActionIntentDefinitionOperatorMutator
238;260;MainActivity_14_RandomActionIntentDefinitionOperatorMutator
239;262;MainActivity_15_RandomActionIntentDefinitionOperatorMutator
240;304;MainActivity_16_NullValueIntentPutExtraOperatorMutator
241;259;MainActivity_17_IntentPayloadReplacementOperatorMutator
242;251;MainActivity_18_RandomActionIntentDefinitionOperatorMutator
243;250;MainActivity_19_NullValueIntentPutExtraOperatorMutator
244;252;MainActivity_20_IntentPayloadReplacementOperatorMutator
245;252;MainActivity_21_RandomActionIntentDefinitionOperatorMutator
246;477;NavigationDrawerFragment_0_LengthyGUICreationOperatorMutator
247;250;NavigationDrawerFragment_1_InvalidViewFocusOperatorMutator
248;173;NavigationDrawerFragment_2_ViewComponentNotVisibleOperatorMutator
249;251;NavigationDrawerFragment_3_InvalidViewFocusOperatorMutator
250;235;NavigationDrawerFragment_4_ViewComponentNotVisibleOperatorMutator
251;250;NavigationDrawerFragment_5_BinaryMutator
252;249;AboutActivity_0_LengthyGUICreationOperatorMutator
253;250;AboutActivity_1_FindViewByIdReturnsNullOperatorMutator
254;248;AboutActivity_2_InvalidIDFindViewOperatorMutator
255;249;AboutActivity_3_InvalidViewFocusOperatorMutator
256;252;AboutActivity_4_ViewComponentNotVisibleOperatorMutator
257;248;AboutActivity_5_FindViewByIdReturnsNullOperatorMutator
258;255;AboutActivity_6_InvalidIDFindViewOperatorMutator
259;249;AboutActivity_7_InvalidViewFocusOperatorMutator
260;248;AboutActivity_8_ViewComponentNotVisibleOperatorMutator
261;250;AboutActivity_9_BuggyGUIListenerOperatorMutator
262;253;PasswordActivity_0_LengthyGUICreationOperatorMutator
263;251;PasswordActivity_1_BinaryMutator
264;250;PasswordActivity_2_BinaryMutator
265;252;PasswordActivity_3_FindViewByIdReturnsNullOperatorMutator
266;250;PasswordActivity_4_InvalidIDFindViewOperatorMutator
267;256;PasswordActivity_5_InvalidViewFocusOperatorMutator
268;255;PasswordActivity_6_ViewComponentNotVisibleOperatorMutator
269;256;PasswordActivity_7_FindViewByIdReturnsNullOperatorMutator
270;254;PasswordActivity_8_InvalidIDFindViewOperatorMutator
271;255;PasswordActivity_9_InvalidViewFocusOperatorMutator
272;258;PasswordActivity_10_ViewComponentNotVisibleOperatorMutator
273;257;PasswordActivity_11_FindViewByIdReturnsNullOperatorMutator
274;258;PasswordActivity_12_InvalidIDFindViewOperatorMutator
275;258;PasswordActivity_13_InvalidViewFocusOperatorMutator
276;259;PasswordActivity_14_ViewComponentNotVisibleOperatorMutator
277;256;PasswordActivity_15_FindViewByIdReturnsNullOperatorMutator
278;259;PasswordActivity_16_InvalidIDFindViewOperatorMutator
279;259;PasswordActivity_17_InvalidViewFocusOperatorMutator
280;257;PasswordActivity_18_ViewComponentNotVisibleOperatorMutator
281;298;PasswordActivity_19_FindViewByIdReturnsNullOperatorMutator
282;258;PasswordActivity_20_InvalidIDFindViewOperatorMutator
283;254;PasswordActivity_21_InvalidViewFocusOperatorMutator
284;252;PasswordActivity_22_ViewComponentNotVisibleOperatorMutator
285;253;PasswordActivity_23_FindViewByIdReturnsNullOperatorMutator
286;251;PasswordActivity_24_InvalidIDFindViewOperatorMutator
287;253;PasswordActivity_25_InvalidViewFocusOperatorMutator
288;251;PasswordActivity_26_ViewComponentNotVisibleOperatorMutator
289;252;PasswordActivity_27_InvalidIDFindViewOperatorMutator
290;251;PasswordActivity_28_BuggyGUIListenerOperatorMutator
291;249;PasswordActivity_29_InvalidIDFindViewOperatorMutator
292;249;PasswordActivity_30_BuggyGUIListenerOperatorMutator
293;254;PasswordActivity_31_InvalidIDFindViewOperatorMutator
294;249;PasswordActivity_32_BuggyGUIListenerOperatorMutator
295;250;BaseFragment_0_BinaryMutator
296;256;SettingsActivity_0_LengthyGUICreationOperatorMutator
297;252;SettingsActivity_1_BuggyGUIListenerOperatorMutator
298;253;SettingsActivity_2_BinaryMutator
299;133;BaseActivity_0_InvalidViewFocusOperatorMutator
300;134;BaseActivity_1_ViewComponentNotVisibleOperatorMutator
301;250;SketchFragment_0_LengthyGUICreationOperatorMutator
302;250;SketchFragment_1_BuggyGUIListenerOperatorMutator
303;251;SketchFragment_2_BuggyGUIListenerOperatorMutator
304;250;SketchFragment_3_BuggyGUIListenerOperatorMutator
305;251;SketchFragment_4_BuggyGUIListenerOperatorMutator
306;249;SketchFragment_5_BuggyGUIListenerOperatorMutator
307;251;SketchFragment_6_BuggyGUIListenerOperatorMutator
308;254;SketchFragment_7_LengthyGUIListenerOperatorMutator
309;254;SketchFragment_8_LengthyGUIListenerOperatorMutator
310;257;SketchFragment_9_InvalidViewFocusOperatorMutator
311;259;SketchFragment_10_ViewComponentNotVisibleOperatorMutator
312;258;SketchFragment_11_InvalidViewFocusOperatorMutator
313;257;SketchFragment_12_ViewComponentNotVisibleOperatorMutator
314;255;SketchFragment_13_InvalidViewFocusOperatorMutator
315;253;SketchFragment_14_ViewComponentNotVisibleOperatorMutator
316;256;SketchFragment_15_BinaryMutator
317;260;SketchFragment_16_BinaryMutator
318;262;SketchFragment_17_BinaryMutator
319;265;SketchFragment_18_BinaryMutator
320;262;NoteInfosActivity_0_LengthyGUICreationOperatorMutator
321;311;NoteInfosActivity_1_BinaryMutator
322;243;NoteInfosActivity_2_BinaryMutator
