Id_Index;ExecTime(s);Mutant
88;121;PasswordFragment_26_ViewComponentNotVisibleOperatorMutator
89;120;PasswordFragment_27_InvalidViewFocusOperatorMutator
90;120;PasswordFragment_28_ViewComponentNotVisibleOperatorMutator
91;120;PasswordFragment_29_InvalidViewFocusOperatorMutator
92;120;PasswordFragment_30_ViewComponentNotVisibleOperatorMutator
93;120;PasswordFragment_31_InvalidViewFocusOperatorMutator
94;120;PasswordFragment_32_ViewComponentNotVisibleOperatorMutator
95;120;PasswordFragment_33_InvalidViewFocusOperatorMutator
96;120;PasswordFragment_34_ViewComponentNotVisibleOperatorMutator
97;121;PasswordFragment_35_BuggyGUIListenerOperatorMutator
98;121;PasswordFragment_36_LengthyGUIListenerOperatorMutator
99;121;PasswordFragment_37_InvalidKeyIntentOperatorMutator
100;120;PasswordFragment_38_RandomActionIntentDefinitionOperatorMutator
101;121;PasswordFragment_39_RandomActionIntentDefinitionOperatorMutator
102;120;PasswordFragment_40_RandomActionIntentDefinitionOperatorMutator
103;121;PasswordFragment_41_InvalidKeyIntentOperatorMutator
104;121;PasswordFragment_42_RandomActionIntentDefinitionOperatorMutator
105;121;PasswordFragment_43_RandomActionIntentDefinitionOperatorMutator
106;121;PasswordFragment_44_RandomActionIntentDefinitionOperatorMutator
107;121;PasswordFragment_45_LengthyGUIListenerOperatorMutator
108;121;PasswordFragment_46_InvalidKeyIntentOperatorMutator
109;120;PasswordFragment_47_RandomActionIntentDefinitionOperatorMutator
110;121;PasswordFragment_48_RandomActionIntentDefinitionOperatorMutator
111;121;PasswordFragment_49_LengthyGUIListenerOperatorMutator
112;120;PasswordFragment_50_InvalidViewFocusOperatorMutator
113;121;PasswordFragment_51_ViewComponentNotVisibleOperatorMutator
114;121;PasswordFragment_52_InvalidViewFocusOperatorMutator
115;120;PasswordFragment_53_ViewComponentNotVisibleOperatorMutator
116;121;PasswordFragment_54_InvalidViewFocusOperatorMutator
117;120;PasswordFragment_55_ViewComponentNotVisibleOperatorMutator
118;121;PasswordFragment_56_BuggyGUIListenerOperatorMutator
119;121;PasswordFragment_57_LengthyGUIListenerOperatorMutator
120;122;Android11WarningFragment_0_BuggyGUIListenerOperatorMutator
121;121;Android11WarningFragment_1_LengthyGUIListenerOperatorMutator
122;121;AppSettingsActivity_0_NullIntentOperatorMutator
123;121;AppSettingsActivity_1_InvalidKeyIntentOperatorMutator
124;120;AppSettingsActivity_2_RandomActionIntentDefinitionOperatorMutator
125;121;AppSettingsActivity_3_LengthyGUICreationOperatorMutator
126;121;DBSettingsFragement_0_NullIntentOperatorMutator
127;121;DBSettingsFragement_1_InvalidKeyIntentOperatorMutator
128;121;DBSettingsFragement_2_RandomActionIntentDefinitionOperatorMutator
129;121;DBSettingsFragement_3_LengthyGUICreationOperatorMutator
130;121;AppSettingsFragement_0_NullIntentOperatorMutator
131;121;AppSettingsFragement_1_InvalidKeyIntentOperatorMutator
132;121;AppSettingsFragement_2_RandomActionIntentDefinitionOperatorMutator
133;121;AppSettingsFragement_3_LengthyGUICreationOperatorMutator
134;121;MainSettingsFragement_0_NullIntentOperatorMutator
135;121;MainSettingsFragement_1_InvalidKeyIntentOperatorMutator
136;121;MainSettingsFragement_2_RandomActionIntentDefinitionOperatorMutator
137;121;MainSettingsFragement_3_LengthyGUICreationOperatorMutator
138;121;RoundsPreferenceFragment_0_InvalidViewFocusOperatorMutator
139;121;RoundsPreferenceFragment_1_ViewComponentNotVisibleOperatorMutator
140;121;HashedBlockInputStream_0_BinaryMutator
141;121;HashedBlockInputStream_1_BinaryMutator
142;121;LEDataOutputStream_0_BinaryMutator
143;121;LEDataOutputStream_1_BinaryMutator
144;121;LEDataOutputStream_2_BinaryMutator
145;121;LEDataOutputStream_3_BinaryMutator
146;121;LEDataOutputStream_4_BinaryMutator
147;121;LEDataOutputStream_5_BinaryMutator
148;121;LEDataOutputStream_6_BinaryMutator
149;118;LEDataOutputStream_7_BinaryMutator
150;117;LEDataOutputStream_8_BinaryMutator
151;118;LEDataOutputStream_9_BinaryMutator
152;118;LEDataOutputStream_10_BinaryMutator
153;118;LEDataOutputStream_11_BinaryMutator
154;118;LEDataOutputStream_12_BinaryMutator
155;118;LEDataOutputStream_13_BinaryMutator
156;121;HashedBlockOutputStream_0_BinaryMutator
157;121;LEDataInputStream_0_BinaryMutator
158;121;LEDataInputStream_1_BinaryMutator
159;122;LEDataInputStream_2_BinaryMutator
160;118;LEDataInputStream_3_BinaryMutator
161;121;LEDataInputStream_4_BinaryMutator
162;121;LEDataInputStream_5_BinaryMutator
163;121;LEDataInputStream_6_BinaryMutator
164;121;LEDataInputStream_7_BinaryMutator
165;121;LEDataInputStream_8_BinaryMutator
166;121;LEDataInputStream_9_BinaryMutator
167;120;LEDataInputStream_10_BinaryMutator
168;121;LEDataInputStream_11_BinaryMutator
169;118;LEDataInputStream_12_BinaryMutator
170;118;LEDataInputStream_13_BinaryMutator
171;118;LEDataInputStream_14_BinaryMutator
172;118;LEDataInputStream_15_BinaryMutator
173;118;LEDataInputStream_16_BinaryMutator
174;118;LEDataInputStream_17_BinaryMutator
175;118;LEDataInputStream_18_BinaryMutator
176;115;LEDataInputStream_19_BinaryMutator
177;115;LEDataInputStream_20_BinaryMutator
178;115;LEDataInputStream_21_BinaryMutator
179;121;LEDataInputStream_22_BinaryMutator
180;115;LEDataInputStream_23_BinaryMutator
181;115;LEDataInputStream_24_BinaryMutator
182;115;LEDataInputStream_25_BinaryMutator
183;121;HmacBlockOutputStream_0_BinaryMutator
184;358;HmacBlockInputStream_0_BinaryMutator
185;120;HmacBlockInputStream_1_BinaryMutator
186;121;HmacBlockInputStream_2_BinaryMutator
187;121;HmacBlockInputStream_3_BinaryMutator
188;119;BetterCipherInputStream_0_BinaryMutator
189;121;TimeoutHelper_0_BinaryMutator
190;121;StrUtil_0_BinaryMutator
191;121;UuidUtil_0_BinaryMutator
192;121;UriUtil_0_BinaryMutator
193;121;Interaction_0_NullIntentOperatorMutator
194;121;Interaction_1_InvalidKeyIntentOperatorMutator
195;121;Interaction_2_RandomActionIntentDefinitionOperatorMutator
196;121;SprEngineV4_0_BinaryMutator
197;121;SprEngineV4_1_BinaryMutator
198;121;SprEngineV4_2_BinaryMutator
199;121;SprEngineV4_3_BinaryMutator
200;121;SprEngineV4_4_BinaryMutator
201;121;SprEngineV4_5_BinaryMutator
202;121;DateUtil_0_BinaryMutator
203;122;DateUtil_1_BinaryMutator
204;121;DateUtil_2_BinaryMutator
205;121;DateUtil_3_BinaryMutator
206;121;DateUtil_4_BinaryMutator
207;121;DateUtil_5_BinaryMutator
208;122;Types_0_BinaryMutator
209;122;Types_1_BinaryMutator
210;122;Types_2_BinaryMutator
211;121;Util_0_InvalidViewFocusOperatorMutator
212;122;Util_1_ViewComponentNotVisibleOperatorMutator
213;121;Util_2_InvalidViewFocusOperatorMutator
214;122;Util_3_ViewComponentNotVisibleOperatorMutator
215;121;Util_4_BinaryMutator
216;1312;App_0_LengthyGUICreationOperatorMutator
217;121;App_1_RandomActionIntentDefinitionOperatorMutator
218;122;PwDbInnerHeaderOutputV4_0_BinaryMutator
219;121;PwEntryOutputV3_0_BinaryMutator
220;122;PwEntryOutputV3_1_BinaryMutator
221;119;ImporterV3_0_BinaryMutator
222;121;ImporterV3_1_BinaryMutator
223;122;ImporterV3_2_BinaryMutator
224;121;ImporterV3_3_BinaryMutator
225;836;ImporterV3_4_BinaryMutator
226;122;ImporterV3_5_BinaryMutator
227;122;ImporterV3_6_BinaryMutator
228;122;ImporterV3_7_BinaryMutator
229;122;ImporterV3_8_BinaryMutator
230;122;ImporterV3_9_BinaryMutator
231;125;ImporterV3_10_BinaryMutator
232;126;ImporterV3_11_BinaryMutator
233;126;ImporterV3_12_BinaryMutator
234;125;ImporterV3_13_BinaryMutator
235;126;ImporterV3_14_BinaryMutator
236;2263;ImporterV4_0_BinaryMutator
237;122;ImporterV4_1_BinaryMutator
238;121;ImporterV4_2_BinaryMutator
239;122;PwDatabase_0_BinaryMutator
240;122;PwDatabase_1_BinaryMutator
241;122;PwDatabase_2_BinaryMutator
242;122;PwDatabase_3_BinaryMutator
243;122;PwDate_0_BinaryMutator
244;122;PwDate_1_BinaryMutator
245;122;PwDate_2_BinaryMutator
246;122;PwDate_3_BinaryMutator
247;122;PwDate_4_BinaryMutator
248;128;PwDate_5_BinaryMutator
249;124;PwDate_6_BinaryMutator
250;123;PwDatabaseV3_0_BinaryMutator
251;123;PwDatabaseV4_0_BinaryMutator
252;123;PwDatabaseV4_1_BinaryMutator
253;123;PwDatabaseV4_2_BinaryMutator
254;123;PwDatabaseV4_3_BinaryMutator
255;123;PwIconCustom_0_BinaryMutator
256;123;PwIconCustom_1_BinaryMutator
257;124;PwGroup_0_BinaryMutator
258;123;PwDbHeaderV3_0_BinaryMutator
259;120;PwDbHeaderV3_1_BinaryMutator
260;121;PwDbHeaderV3_2_BinaryMutator
261;121;PwDbHeaderV3_3_BinaryMutator
262;120;PwDbHeaderV3_4_BinaryMutator
263;121;PwDbHeaderV3_5_BinaryMutator
264;119;PwDbHeaderV3_6_BinaryMutator
265;119;PwDbHeaderV3_7_BinaryMutator
266;119;PwDbHeaderV3_8_BinaryMutator
267;119;PwDbHeaderV3_9_BinaryMutator
268;119;PwDbHeaderV3_10_BinaryMutator
269;122;PwIconStandard_0_BinaryMutator
270;122;PwIconStandard_1_BinaryMutator
271;122;SearchResults_0_LengthyGUICreationOperatorMutator
272;122;SearchResults_1_InvalidViewFocusOperatorMutator
273;122;SearchResults_2_ViewComponentNotVisibleOperatorMutator
274;122;SetPasswordDialog_0_LengthyGUICreationOperatorMutator
275;122;SetPasswordDialog_1_InvalidViewFocusOperatorMutator
276;122;SetPasswordDialog_2_ViewComponentNotVisibleOperatorMutator
277;122;SetPasswordDialog_3_BuggyGUIListenerOperatorMutator
278;122;SetPasswordDialog_4_LengthyGUIListenerOperatorMutator
279;122;SetPasswordDialog_5_InvalidViewFocusOperatorMutator
280;122;SetPasswordDialog_6_ViewComponentNotVisibleOperatorMutator
281;122;SetPasswordDialog_7_InvalidViewFocusOperatorMutator
282;122;SetPasswordDialog_8_ViewComponentNotVisibleOperatorMutator
283;122;SetPasswordDialog_9_InvalidViewFocusOperatorMutator
284;122;SetPasswordDialog_10_ViewComponentNotVisibleOperatorMutator
285;122;SetPasswordDialog_11_BuggyGUIListenerOperatorMutator
286;122;SetPasswordDialog_12_LengthyGUIListenerOperatorMutator
287;122;SetPasswordDialog_13_InvalidViewFocusOperatorMutator
288;123;SetPasswordDialog_14_ViewComponentNotVisibleOperatorMutator
289;123;SetPasswordDialog_15_BuggyGUIListenerOperatorMutator
290;123;SetPasswordDialog_16_LengthyGUIListenerOperatorMutator
291;123;GeneratePasswordActivity_0_NullIntentOperatorMutator
292;123;GeneratePasswordActivity_1_InvalidKeyIntentOperatorMutator
293;123;GeneratePasswordActivity_2_RandomActionIntentDefinitionOperatorMutator
294;123;GeneratePasswordActivity_3_LengthyGUIListenerOperatorMutator
295;122;GeneratePasswordActivity_4_InvalidViewFocusOperatorMutator
296;123;GeneratePasswordActivity_5_ViewComponentNotVisibleOperatorMutator
297;122;GeneratePasswordActivity_6_LengthyGUICreationOperatorMutator
298;123;GeneratePasswordActivity_7_InvalidViewFocusOperatorMutator
299;122;GeneratePasswordActivity_8_ViewComponentNotVisibleOperatorMutator
300;122;GeneratePasswordActivity_9_InvalidViewFocusOperatorMutator
301;122;GeneratePasswordActivity_10_ViewComponentNotVisibleOperatorMutator
302;123;GeneratePasswordActivity_11_BuggyGUIListenerOperatorMutator
303;123;GeneratePasswordActivity_12_LengthyGUIListenerOperatorMutator
304;122;GeneratePasswordActivity_13_InvalidViewFocusOperatorMutator
305;122;GeneratePasswordActivity_14_ViewComponentNotVisibleOperatorMutator
306;123;GeneratePasswordActivity_15_BuggyGUIListenerOperatorMutator
307;123;GeneratePasswordActivity_16_LengthyGUIListenerOperatorMutator
308;122;GeneratePasswordActivity_17_InvalidViewFocusOperatorMutator
309;123;GeneratePasswordActivity_18_ViewComponentNotVisibleOperatorMutator
310;122;GeneratePasswordActivity_19_RandomActionIntentDefinitionOperatorMutator
311;122;GeneratePasswordActivity_20_NullValueIntentPutExtraOperatorMutator
312;123;GeneratePasswordActivity_21_IntentPayloadReplacementOperatorMutator
313;122;GeneratePasswordActivity_22_RandomActionIntentDefinitionOperatorMutator
314;122;GeneratePasswordActivity_23_InvalidViewFocusOperatorMutator
315;122;GeneratePasswordActivity_24_ViewComponentNotVisibleOperatorMutator
316;123;GeneratePasswordActivity_25_BuggyGUIListenerOperatorMutator
317;123;GeneratePasswordActivity_26_LengthyGUIListenerOperatorMutator
318;122;GeneratePasswordActivity_27_InvalidViewFocusOperatorMutator
319;123;GeneratePasswordActivity_28_ViewComponentNotVisibleOperatorMutator
320;123;GroupBaseActivity_0_LengthyGUICreationOperatorMutator
321;123;GroupBaseActivity_1_InvalidViewFocusOperatorMutator
322;123;GroupBaseActivity_2_ViewComponentNotVisibleOperatorMutator
323;123;GroupBaseActivity_3_InvalidViewFocusOperatorMutator
324;123;GroupBaseActivity_4_ViewComponentNotVisibleOperatorMutator
325;123;GroupBaseActivity_5_InvalidViewFocusOperatorMutator
326;123;GroupBaseActivity_6_ViewComponentNotVisibleOperatorMutator
327;123;GroupBaseActivity_7_InvalidViewFocusOperatorMutator
328;123;GroupBaseActivity_8_ViewComponentNotVisibleOperatorMutator
329;123;GroupBaseActivity_9_InvalidViewFocusOperatorMutator
330;123;GroupBaseActivity_10_ViewComponentNotVisibleOperatorMutator
331;123;GroupBaseActivity_11_RandomActionIntentDefinitionOperatorMutator
332;123;EntryActivityV4_0_InvalidViewFocusOperatorMutator
333;123;EntryActivityV4_1_ViewComponentNotVisibleOperatorMutator
334;123;AboutDialog_0_LengthyGUICreationOperatorMutator
335;123;AboutDialog_1_InvalidViewFocusOperatorMutator
336;123;AboutDialog_2_ViewComponentNotVisibleOperatorMutator
337;124;AboutDialog_3_BuggyGUIListenerOperatorMutator
338;123;AboutDialog_4_LengthyGUIListenerOperatorMutator
339;123;AboutDialog_5_InvalidViewFocusOperatorMutator
340;123;AboutDialog_6_ViewComponentNotVisibleOperatorMutator
341;123;LockCloseHideActivity_0_LengthyGUICreationOperatorMutator
342;123;PasswordActivity_0_NullIntentOperatorMutator
343;123;PasswordActivity_1_InvalidKeyIntentOperatorMutator
344;123;PasswordActivity_2_RandomActionIntentDefinitionOperatorMutator
345;123;PasswordActivity_3_NullValueIntentPutExtraOperatorMutator
346;123;PasswordActivity_4_IntentPayloadReplacementOperatorMutator
347;123;PasswordActivity_5_RandomActionIntentDefinitionOperatorMutator
348;123;PasswordActivity_6_NullValueIntentPutExtraOperatorMutator
349;123;PasswordActivity_7_IntentPayloadReplacementOperatorMutator
350;123;PasswordActivity_8_RandomActionIntentDefinitionOperatorMutator
351;123;PasswordActivity_9_LengthyGUICreationOperatorMutator
352;123;PasswordActivity_10_InvalidViewFocusOperatorMutator
353;123;PasswordActivity_11_ViewComponentNotVisibleOperatorMutator
354;123;LockCloseActivity_0_RandomActionIntentDefinitionOperatorMutator
355;123;IconPickerActivity_0_NullIntentOperatorMutator
356;123;IconPickerActivity_1_InvalidKeyIntentOperatorMutator
357;123;IconPickerActivity_2_RandomActionIntentDefinitionOperatorMutator
358;123;IconPickerActivity_3_LengthyGUICreationOperatorMutator
359;125;IconPickerActivity_4_InvalidViewFocusOperatorMutator
360;128;IconPickerActivity_5_ViewComponentNotVisibleOperatorMutator
361;126;IconPickerActivity_6_RandomActionIntentDefinitionOperatorMutator
362;128;IconPickerActivity_7_NullValueIntentPutExtraOperatorMutator
363;127;IconPickerActivity_8_IntentPayloadReplacementOperatorMutator
364;127;IconPickerActivity_9_RandomActionIntentDefinitionOperatorMutator
365;127;IconPickerActivity_10_InvalidViewFocusOperatorMutator
366;127;IconPickerActivity_11_ViewComponentNotVisibleOperatorMutator
367;127;IconPickerActivity_12_InvalidViewFocusOperatorMutator
368;127;IconPickerActivity_13_ViewComponentNotVisibleOperatorMutator
369;127;PwGroupListAdapter_0_BinaryMutator
370;126;PwGroupListAdapter_1_BinaryMutator
371;126;EntryEditActivityV3_0_NullValueIntentPutExtraOperatorMutator
372;126;EntryEditActivityV3_1_IntentPayloadReplacementOperatorMutator
373;126;EntryEditActivityV3_2_RandomActionIntentDefinitionOperatorMutator
374;126;EntryEditActivityV4_0_NullValueIntentPutExtraOperatorMutator
375;126;EntryEditActivityV4_1_IntentPayloadReplacementOperatorMutator
376;125;EntryEditActivityV4_2_RandomActionIntentDefinitionOperatorMutator
377;124;EntryEditActivityV4_3_LengthyGUICreationOperatorMutator
378;124;EntryEditActivityV4_4_InvalidViewFocusOperatorMutator
379;125;EntryEditActivityV4_5_ViewComponentNotVisibleOperatorMutator
380;125;EntryEditActivityV4_6_InvalidViewFocusOperatorMutator
381;125;EntryEditActivityV4_7_ViewComponentNotVisibleOperatorMutator
382;125;EntryEditActivityV4_8_BuggyGUIListenerOperatorMutator
383;125;EntryEditActivityV4_9_LengthyGUIListenerOperatorMutator
384;125;EntryEditActivityV4_10_InvalidViewFocusOperatorMutator
385;124;EntryEditActivityV4_11_ViewComponentNotVisibleOperatorMutator
386;125;EntryEditActivityV4_12_InvalidViewFocusOperatorMutator
387;124;EntryEditActivityV4_13_ViewComponentNotVisibleOperatorMutator
388;125;EntryEditActivityV4_14_InvalidViewFocusOperatorMutator
389;125;EntryEditActivityV4_15_ViewComponentNotVisibleOperatorMutator
390;124;EntryEditActivityV4_16_InvalidViewFocusOperatorMutator
391;125;EntryEditActivityV4_17_ViewComponentNotVisibleOperatorMutator
392;124;EntryEditActivityV4_18_InvalidViewFocusOperatorMutator
393;125;EntryEditActivityV4_19_ViewComponentNotVisibleOperatorMutator
394;125;EntryEditActivityV4_20_InvalidViewFocusOperatorMutator
395;124;EntryEditActivityV4_21_ViewComponentNotVisibleOperatorMutator
396;125;EntryEditActivityV4_22_InvalidViewFocusOperatorMutator
397;124;EntryEditActivityV4_23_ViewComponentNotVisibleOperatorMutator
398;125;EntryEditActivityV4_24_InvalidViewFocusOperatorMutator
399;124;EntryEditActivityV4_25_ViewComponentNotVisibleOperatorMutator
400;125;EntryEditActivityV4_26_InvalidViewFocusOperatorMutator
401;125;EntryEditActivityV4_27_ViewComponentNotVisibleOperatorMutator
402;125;EntryEditActivityV4_28_InvalidViewFocusOperatorMutator
403;125;EntryEditActivityV4_29_ViewComponentNotVisibleOperatorMutator
404;125;EntryEditActivityV4_30_InvalidViewFocusOperatorMutator
405;125;EntryEditActivityV4_31_ViewComponentNotVisibleOperatorMutator
406;125;EntryEditActivityV4_32_InvalidViewFocusOperatorMutator
407;125;EntryEditActivityV4_33_ViewComponentNotVisibleOperatorMutator
