Id_Index;ExecTime(s);Mutant
279;441;SlideIndicator_1_BinaryMutator
280;435;SlideIndicator_2_BinaryMutator
281;432;SlideIndicator_3_BinaryMutator
282;439;SlideIndicator_4_BinaryMutator
283;433;SlideIndicator_5_BinaryMutator
284;435;SlideIndicator_6_BinaryMutator
285;437;SlideIndicator_7_BinaryMutator
286;438;SlideIndicator_8_BinaryMutator
287;434;SlideIndicator_9_BinaryMutator
288;438;SlideIndicator_10_BinaryMutator
289;437;SlideIndicator_11_BinaryMutator
290;435;SlideIndicator_12_BinaryMutator
291;441;SlideIndicator_13_BinaryMutator
292;429;SlideIndicator_14_BinaryMutator
293;433;SlideIndicator_15_BinaryMutator
294;436;SlideIndicator_16_BinaryMutator
295;284;SlideIndicator_17_BinaryMutator
296;439;SlideIndicator_18_BinaryMutator
297;433;SlideIndicator_19_BinaryMutator
298;435;SlideIndicator_20_BinaryMutator
299;433;SlideIndicator_21_BinaryMutator
300;442;SlideIndicator_22_BinaryMutator
301;285;SlideIndicator_23_BinaryMutator
302;430;SlideIndicator_24_BinaryMutator
303;433;SlideIndicator_25_BinaryMutator
304;440;SlideIndicator_26_BinaryMutator
305;429;SlideIndicator_27_BinaryMutator
306;431;BackupsPreferencesFragment_0_BinaryMutator
307;435;BackupsPreferencesFragment_1_BinaryMutator
308;430;BackupsPreferencesFragment_2_NullIntentOperatorMutator
309;437;BackupsPreferencesFragment_3_InvalidKeyIntentOperatorMutator
310;438;BackupsPreferencesFragment_4_RandomActionIntentDefinitionOperatorMutator
311;436;BackupsPreferencesFragment_5_RandomActionIntentDefinitionOperatorMutator
312;441;IconPacksManagerFragment_0_InvalidViewFocusOperatorMutator
313;430;IconPacksManagerFragment_1_ViewComponentNotVisibleOperatorMutator
314;438;IconPacksManagerFragment_2_BuggyGUIListenerOperatorMutator
315;435;IconPacksManagerFragment_3_InvalidViewFocusOperatorMutator
316;437;IconPacksManagerFragment_4_ViewComponentNotVisibleOperatorMutator
317;446;IconPacksManagerFragment_5_InvalidViewFocusOperatorMutator
318;436;IconPacksManagerFragment_6_ViewComponentNotVisibleOperatorMutator
319;433;IconPacksManagerFragment_7_InvalidViewFocusOperatorMutator
320;433;IconPacksManagerFragment_8_ViewComponentNotVisibleOperatorMutator
321;428;IconPacksManagerFragment_9_BuggyGUIListenerOperatorMutator
322;435;IconPacksManagerFragment_10_BuggyGUIListenerOperatorMutator
323;441;IconPacksManagerFragment_11_NullIntentOperatorMutator
324;438;IconPacksManagerFragment_12_InvalidKeyIntentOperatorMutator
325;437;IconPacksManagerFragment_13_RandomActionIntentDefinitionOperatorMutator
326;432;IconPacksManagerFragment_14_RandomActionIntentDefinitionOperatorMutator
327;430;PreferencesFragment_0_RandomActionIntentDefinitionOperatorMutator
328;433;AppearancePreferencesFragment_0_InvalidKeyIntentOperatorMutator
329;656;AppearancePreferencesFragment_1_RandomActionIntentDefinitionOperatorMutator
330;437;AppearancePreferencesFragment_2_BuggyGUIListenerOperatorMutator
331;434;AppearancePreferencesFragment_3_BuggyGUIListenerOperatorMutator
